DOMINIO,AREA,UPM,FACTOR,NUM_HOGAR,ID,PPA02,PPA03,PPA04A,PPA04B,PPA04C,PPA05,PPA06,PPA07,PPA08,PPA09,PPA10A,PPA10B,PPA11,PPA12,P03A01,P03A05A,P03A06,P03C05,P03C06,P03D03,P03D04,P03D05,P03D06,P04A02,P04C02B_2D,P04C02B_1D,P04C04B_2D,P04C04B_1D,P04C06,P04C09B,P04C10,P04C14A,P04C15A,P04C25A,P04C27,P04C33,P04C36,P04C37,P05A17A,etnicidad,PET,PEA,OCUPADOS,DESOCUPADOS,SUBVISIBLES,INACTIVOS,FORMAL_INFORMAL
2,1,346,976,4944,10,1,3,10,5,2016,10,3, ,25,8,1,7, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,346,976,4944,11,2,80,29,10,1938,6,3, ,25,4,2, ,4,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,346,976,4945,2,2,60,19,3,1959,2,3, ,25,2,2, ,10,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,346,976,4945,4,2,7,18,11,2011,5,3, ,25,8,2, , ,1,1,1, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,346,976,4945,5,2,2,20,10,2016,5,3, ,97,8,2, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,346,976,4946,2,2,40,22,2,1979,2,3, ,25,2,2, ,5,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,346,976,4946,5,2,7,25,8,2011,3,3, ,25,8,1,2, ,1,1,1, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,346,976,4947,2,2,41,7,5,1977,2,5,14,25,2,2, ,6,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,346,976,4947,5,1,6,27,3,2013,3,5,14,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,346,976,4947,6,1,6,27,3,2013,3,5,14,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,346,976,4947,8,1,0,17,12,2018,5,5,14,97,8,1,7, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,346,976,4948,3,2,8,24,5,2010,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,346,976,4948,4,2,3,2,5,2016,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,346,976,4949,5,1,9,6,9,2009,5,5,14,14,8,1,4, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,346,976,4950,2,2,47,13,2,1972,2,3, ,25,2,2, ,6,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4951,2,2,52,25,5,1966,2,3, ,25,2,2, ,5,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4952,2,2,86,22,2,1933,2,3, ,25,2,2, ,7,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4953,2,2,60,27,3,1959,2,3, ,25,2,2, ,6,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4954,2,2,55,20,12,1963,2,3, ,25,2,2, ,4,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,347,872,4956,2,2,51,23,3,1968,2,3, ,25,2,2, ,5,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4957,3,2,1,13,3,2018,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,347,872,4958,1,1,78,29,11,1940,1,3, ,25,2,2, , ,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,347,872,4958,2,2,69,19,6,1949,2,3, ,25,2,2, ,10,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4959,1,2,72,20,1,1947,1,3, ,25,6,2, ,11,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,347,872,4960,2,2,29,2,8,1989,2,3, ,25,2,2, ,2,1,1,2, ,1,1,2,1,4,1,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4960,3,2,7,16,5,2011,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4960,4,1,0,16,12,2018,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,347,872,4963,3,2,3,9,8,2015,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,347,872,4963,4,2,1,8,4,2018,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,347,872,4964,2,2,35,8,2,1984,2,3, ,25,2,2, ,4,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,347,872,4964,3,2,5,18,7,2013,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,347,872,4964,4,2,4,20,7,2014,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,347,872,4964,5,1,1,26,11,2017,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,347,872,4964,6,1,0,23,3,2019,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4965,4,2,7,5,5,2011,13,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,348,512,4967,3,1,8,20,5,2010,3,3, ,25,8,1,1, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4967,4,1,2,29,12,2016,3,3, ,97,8,1,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4967,5,2,85,11,3,1934,6,3, ,25,6,2, ,13,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4968,1,2,67,12,2,1952,1,3, ,25,3,2, ,8,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,348,512,4971,1,1,85,4,8,1933,1,3, ,25,2,2, , ,1,2,0, , , , , , , ,98, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4971,2,2,79,26,4,1940,2,3, ,25,2,2, ,12,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4972,1,2,71,24,6,1947,1,3, ,25,6,2, ,9,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4972,6,1,12,2,5,2007,5,3, ,25,7,1,4, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4972,11,2,13,2,8,2005,5,3, ,25,7,1,8,0,1,1,2, ,2, ,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4972,12,1,6,21,5,2012,5,3, ,25,8,1,8, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4972,13,1,0,5,6,2018,5,3, ,97,8,1,8, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4974,4,2,12,3,7,2006,3,3, ,25,7,1,2,0,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4974,5,1,5,27,7,2013,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4974,10,1,1,19,2,2017,5,3, ,97,8,1,9, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4975,4,2,9,9,9,2009,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4976,2,2,41,1,11,1977,2,3, ,25,2,2, ,3,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4976,3,2,12,17,1,2007,3,3, ,25,7,1,2,0,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4976,4,2,7,3,9,2011,3,3, ,25,8,1,2, ,1,2,1, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4976,5,1,3,16,9,2015,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4977,4,1,12,17,8,2006,3,3, ,25,7,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4977,5,1,11,25,10,2007,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4978,3,2,7,21,4,2012,3,3, ,25,8,1,2, ,1,1,1, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4978,4,1,3,1,3,2016,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4979,1,2,53,14,7,1965,1,3, ,25,4,2, ,4,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4979,3,2,10,19,1,2009,5,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4979,4,2,3,18,9,2015,5,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,348,512,4980,1,1,78,28,7,1940,1,3, ,25,2,2, , ,1,1,1, , , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4980,2,2,74,27,9,1944,2,3, ,25,2,2, ,10,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4981,2,2,53,9,6,1965,2,3, ,25,2,2, ,9,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,348,512,4981,6,1,13,20,3,2006,3,3, ,25,7,1,2, ,1,1,2, ,2, ,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,4982,3,1,3,9,10,2015,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4983,7,1,6,3,10,2012,5,3, ,25,8,1,6, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4984,3,2,6,12,11,2012,3,1, ,23,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
3,2,349,749,4986,5,2,9,4,10,2009,5,3, ,25,8,1,4, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,4986,7,1,1,24,8,2017,5,3, ,97,8,1,6, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4987,3,1,0,21,5,2018,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4991,3,1,6,22,5,2012,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4991,4,2,5,10,12,2013,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4991,5,2,3,30,6,2015,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4992,1,2,86,12,3,1932,1,3, ,25,6,2, ,2,1,1,2, , , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,4993,5,1,6,8,4,2013,5,3, ,25,8,1,4, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,4995,1,1,84,9,1,1934,1,3, ,25,2,2, , ,1,1,2, , , , , , , ,5, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,4996,3,1,9,9,2,2010,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,4998,4,2,10,8,7,2008,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,5000,2,2,41,9,1,1978,2,3, ,25,1,2, ,3,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,5000,4,1,8,2,8,2010,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,5000,7,2,3,25,4,2016,5,3, ,25,8,1,6, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,349,749,5001,2,2,37,11,7,1981,2,3, ,25,2,2, ,5,1,1,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,5001,6,1,10,21,11,2008,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,349,749,5001,7,1,9,14,12,2009,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,350,1073,5002,2,2,42,9,7,1976,2,3, ,25,2,2, ,4,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,350,1073,5003,3,1,7,18,11,2011,3,1, ,25,8,1,2, ,1,1,0, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,350,1073,5003,4,1,5,8,12,2013,3,1, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,350,1073,5005,5,1,2,14,9,2016,5,1, ,97,8,1,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,350,1073,5007,3,2,7,13,5,2011,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,350,1073,5007,4,1,1,14,5,2017,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,350,1073,5008,1,2,39,14,5,1979,1,3, ,25,4,2, ,1,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,350,1073,5009,2,2,66,15,7,1952,2,3, ,25,2,2, ,3,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,350,1073,5010,2,2,50,6,2,1969,2,3, ,25,2,2, ,3,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,350,1073,5011,7,2,4,1,5,2015,5,3, ,25,8,1,6, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,350,1073,5012,3,2,3,2,2,2016,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,350,1073,5013,2,2,52,19,4,1967,2,3, ,25,2,2, ,4,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,350,1073,5014,1,1,84,19,2,1935,1,3, ,25,6,2, , ,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
3,2,351,448,5015,2,2,53,11,12,1965,2,3, ,25,2,2, ,6,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5016,3,1,11,9,12,2007,3,3, ,25,8,1,1, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5016,4,2,8,18,6,2010,3,3, ,25,8,1,1, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5018,1,2,73,13,3,1946,1,3, ,25,6,2, ,8,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5018,4,2,7,15,6,2011,5,3, ,25,8,1,1, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5019,3,2,2,15,6,2016,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,351,448,5020,6,2,12,11,10,2006,5,3, ,25,7,1,5,0,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5020,7,1,10,22,6,2008,5,3, ,25,8,1,5, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5021,4,1,13,21,4,2006,3,3, ,25,7,1,2, ,1,1,2, ,1,1,1,1,1,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5021,5,1,4,21,4,2015,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,351,448,5022,4,1,8,10,9,2010,10,3, ,25,8,1,3, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5023,2,2,65,11,9,1953,2,3, ,25,2,2, ,6,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5023,5,1,12,25,10,2006,5,3, ,25,7,1,4, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5024,5,2,11,15,6,2007,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5025,7,1,7,20,4,2013,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5027,3,1,6,12,3,2013,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,351,448,5027,4,1,4,31,7,2014,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,351,448,5028,2,2,56,16,7,1962,2,3, ,25,2,2, ,5,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
3,2,351,448,5028,4,2,11,10,8,2007,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,351,448,5030,6,1,8,12,9,2010,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5031,6,1,12,16,8,2006,3,1, ,25,7,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5031,7,1,9,30,12,2009,3,1, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5031,8,1,8,15,10,2010,3,1, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5032,4,1,20,25,7,1998,3,1, ,25,7,1,2, ,1,1,2, ,2, ,2,2, , ,7, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5033,8,1,9,5,10,2009,3,1, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5034,2,2,70,24,12,1948,2,3, ,25,2,2, ,8,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,1,2,1, , , , ,1, 
2,1,352,335,5034,7,1,10,7,9,2008,5,3, ,25,8,1,3, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5034,9,2,14,19,7,2004,5,3, ,25,7,2, ,0,1,1,2, ,2, ,2,2, , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5035,2,2,29,14,11,1989,2,3, ,25,2,2, ,3,1,2,0, ,2, ,2,2, , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5035,3,2,11,28,9,2007,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5035,4,2,8,10,10,2010,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5035,5,2,1,17,9,2017,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,352,335,5036,1,1,85,16,11,1933,1,1, ,25,2,2, , ,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5036,2,2,70,20,5,1948,2,1, ,25,2,2, ,6,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5036,6,1,9,23,3,2010,5,1, ,25,8,1,3, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5036,7,1,6,11,11,2012,5,1, ,25,8,1,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,352,335,5037,7,1,10,10,4,2009,10,3, ,25,8,2, , ,1,1,2, , , , , , , ,2, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5037,8,1,7,15,8,2011,10,3, ,25,8,2, , ,1,1,1, , , , , , , ,2, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5037,9,2,5,15,7,2013,10,3, ,25,8,2, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,352,335,5038,5,2,12,23,1,2007,3,3, ,25,7,1,2,0,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5041,2,2,30,25,4,1989,2,1, ,25,2,2, ,3,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5041,3,2,11,11,8,2007,3,1, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5041,4,1,6,11,12,2012,3,1, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,352,335,5041,5,1,0,6,10,2018,3,1, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,352,335,5042,2,2,48,16,2,1971,2,1, ,25,2,2, ,8,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5042,5,1,12,20,4,2007,3,1, ,25,7,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5042,6,1,3,2,3,2016,3,1, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,352,335,5043,2,2,68,27,6,1950,2,1, ,25,2,2, ,2,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5044,2,2,94,29,7,1924,6,3, ,25,6,2, ,15,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5045,3,2,8,12,10,2010,3,3, ,25,8,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5045,4,2,2,18,7,2017,3,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,352,335,5046,2,2,36,10,1,1983,2,3, ,25,1,2, ,3,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5046,4,1,14,14,4,2005,3,3, ,25,7,1,2, ,1,1,2, ,2, ,2,1,4,1,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5046,5,1,12,8,11,2006,3,3, ,25,7,1,2, ,1,1,2, , , , , , , ,3, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5047,2,2,37,22,9,1981,2,1, ,25,2,2, ,3,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5047,3,2,13,25,3,2006,3,1, ,25,7,1,2,0,1,1,2, ,2, ,1,1,1,3,3, , , , , , , , , , , , , , ,2,1,1, , , , ,1, 
2,1,352,335,5047,4,1,6,23,8,2012,3,1, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2,1,352,335,5048,2,2,44,18,8,1974,2,3, ,25,1,2, ,0,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5049,3,2,1,7,6,2017,10,3, ,97,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
2,1,352,335,5050,1,1,75,22,2,1944,1,3, ,25,6,2, , ,1,2,0, , , , , , , ,7, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
2,1,352,335,5051,5,2,5,13,8,2013,5,3, ,25,8,1,4, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,353,1269,5053,2,2,47,6,2,1972,2,3, ,25,1,2, ,4,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,353,1269,5054,2,2,47,22,12,1971,2,3, ,25,1,2, ,5,1,2,0, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
3,2,353,1269,5055,3,1,6,24,5,2012,3,3, ,25,8,1,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , 
3,2,353,1269,5056,2,2,35,10,3,1984,2,3, ,25,2,2, ,3,1,1,2, , , , , , , ,4, , , , , , , , , , , , , , ,2,2,1, , , , ,1, 
